Node,X[m],Y[m],Z[m],predicted_CR
7065,-18.7857361,12.271101,-8.53824806,0.009033872
7066,-18.7857361,12.271101,-8.47433662,0.009033872
7067,-17.3896351,12.6049995,-8.09094715,0.009033872
7068,-17.4204388,12.5149755,-8.09094715,0.009033872
7069,-18.4772358,12.271101,-9.17725563,0.009033872
7070,-18.411478,12.2614508,-9.17725563,0.009033872
7071,-18.411478,12.2614508,-9.1133709,0.009033872
7072,-18.6035748,12.2643738,-8.79389477,0.009033872
7073,-18.8593273,12.5191689,-10.346241,0.009033872
7074,-18.7954197,12.5191689,-10.346241,0.009033872
7075,-18.7954197,12.4552689,-10.346241,0.009033872
7076,-18.8593273,12.4552689,-10.346241,0.009033872
7077,-18.7954197,12.6049995,-5.34326315,0.009033078
7078,-17.7730122,12.2416391,-4.49365044,0.009033078
7079,-18.6676273,12.6049995,-5.34326315,0.009033078
7080,-18.6037312,12.6049995,-5.34326315,0.009033078
7081,-18.8593273,12.6049995,-5.08767128,0.009033078
7082,-18.7954197,12.6049995,-5.02378654,0.009033078
7083,-18.7954197,12.6049995,-5.08767128,0.009033078
7084,-17.354372,12.3913698,-4.6403985,0.009033078
7085,-17.354372,12.4552689,-4.57648659,0.009033078
7086,-18.678236,12.271101,-8.53824806,0.009033872
7087,-18.6035748,12.2643738,-8.53824806,0.009033872
7088,-18.6035748,12.2643738,-8.47433662,0.009033872
7089,-19.0537357,12.271101,-7.89924002,0.009033872
7090,-18.9876461,12.2619915,-7.89924002,0.009033872
7091,-18.9876461,12.2619915,-7.83535576,0.009033872
7092,-17.354372,12.2416391,-9.8162632,0.009033872
7093,-18.9871311,12.6049995,-4.70430994,0.009033078
7094,-18.4759388,12.6049995,-9.94403172,0.009033872
7095,-18.4102535,12.5883722,-9.88014793,0.009033872
7096,-18.4116974,12.5972204,-9.94403172,0.009033872
7097,-18.0286198,12.2416391,-9.75235176,0.009033872
7098,-18.0925274,12.2416391,-9.8162632,0.009033872
7099,-18.0286198,12.2416391,-9.8162632,0.009033872
7100,-18.0286198,12.2416391,-10.0718555,0.009033872
7101,-18.7857361,12.271101,-8.15483189,0.009033872
7102,-18.2203312,12.6049995,-10.1996241,0.009033872
7103,-18.8593273,12.6049995,-4.70430994,0.009033078
7104,-18.7954197,12.6049995,-4.70430994,0.009033078
7105,-18.2203312,12.2416391,-9.1133709,0.009033872
7106,-18.3150311,12.2511892,-9.17725563,0.009033872
7107,-18.2203312,12.2416391,-9.17725563,0.009033872
7108,-18.2203312,12.2416391,-9.43284798,0.009033872
7109,-17.8369198,12.2416391,-10.0718555,0.009033872
7110,-17.9008274,12.2416391,-10.0718555,0.009033872
7111,-18.8527355,12.271101,-7.89924002,0.009033872
7112,-18.7857361,12.271101,-7.89924002,0.009033872
7113,-18.7857361,12.271101,-7.83535576,0.009033872
7114,-18.2843761,12.5948601,-9.94403172,0.009033872
7115,-18.2207088,12.5834627,-9.88014793,0.009033872
7116,-18.2204475,12.5944233,-9.94403172,0.009033872
7117,-18.6676273,12.6049995,-9.30507851,0.009033872
7118,-18.6037312,12.6049995,-9.24116707,0.009033872
7119,-18.6037312,12.6049995,-9.30507851,0.009033872
7120,-19.2427158,12.2416391,-7.26028681,0.009033872
7121,-19.1788197,12.2416391,-7.26028681,0.009033872
7122,-19.1788197,12.2416391,-7.19637537,0.009033872
7123,-18.0262566,11.9856539,-4.69924259,0.009033078
7124,-17.9876289,11.9851017,-4.72729111,0.009033078
7125,-18.0262585,12.0718699,-4.69924259,0.009033078
7126,-18.0286198,12.2416391,-9.43284798,0.009033872
7127,-18.0925274,12.2416391,-9.43284798,0.009033872
7128,-18.411478,12.2614508,-8.47433662,0.009033872
7129,-18.4772358,12.271101,-8.53824806,0.009033872
7130,-18.411478,12.2614508,-8.53824806,0.009033872
7131,-18.411478,12.2614508,-8.79389477,0.009033872
7132,-17.4204388,12.5149755,-9.91324043,0.009033872
7133,-17.4204388,12.5149755,-9.88014793,0.009033872
7134,-17.354372,12.5191689,-9.88014793,0.009033872
7135,-18.2203312,12.2416391,-8.79389477,0.009033872
7136,-18.3150311,12.2511892,-8.79389381,0.009033872
7137,-18.9876461,12.2619915,-7.51587915,0.009033872
7138,-20.1065178,12.5149755,-6.23786354,0.009033606
7139,-18.4102535,12.5883722,-9.56067085,0.009033872
7140,-20.1725159,12.4552689,-8.3465395,0.009033872
7141,-19.0537357,12.271101,-7.26028681,0.009033872
7142,-18.9876461,12.2619915,-7.26028681,0.009033872
7143,-18.9876461,12.2619915,-7.19637537,0.009033872
7144,-18.4759388,12.6049995,-9.30507851,0.009033872
7145,-18.4102535,12.5883722,-9.24116707,0.009033872
7146,-18.4102535,12.5883722,-9.30507851,0.009033872
7147,-18.6035748,12.2643738,-8.15483189,0.009033872
7148,-19.4344273,12.2416391,-6.62127876,0.009033872
7149,-19.3705196,12.2416391,-6.62127876,0.009033872
7150,-19.3705196,12.2416391,-6.55736732,0.009033891
7151,-18.6035748,12.2643738,-7.83535576,0.009033872
7152,-18.678236,12.271101,-7.89924002,0.009033872
7153,-18.6035748,12.2643738,-7.89924002,0.009033872
7154,-18.09622,12.5816832,-9.93514919,0.009033872
7155,-18.028635,12.5822058,-9.88014793,0.009033872
7156,-18.0264454,12.5822296,-9.93339634,0.009033872
7157,-17.4535313,12.3274698,-4.49365044,0.009033078
7158,-17.5174274,12.3274698,-4.49365044,0.009033078
7159,-18.0286198,12.6049995,-10.1996241,0.009033872
7160,-19.1788197,12.2416391,-6.87687111,0.009033872
7161,-18.411478,12.2614508,-8.15483189,0.009033872
7162,-18.4772358,12.271101,-8.15483189,0.009033872
7163,-20.1065178,12.5149755,-9.88014793,0.009033872
7164,-17.9008274,12.6049995,-10.1996241,0.009033872
7165,-17.8369198,12.6049995,-10.1996241,0.009033872
7166,-18.8593273,12.6049995,-8.666070940000001,0.009033872
7167,-18.7954197,12.6049995,-8.6021595,0.009033872
7168,-18.7954197,12.6049995,-8.666070940000001,0.009033872
7169,-18.6037312,12.6049995,-8.92166328,0.009033872
7170,-20.1725159,12.4552689,-7.96315193,0.009033872
7171,-17.354372,12.3913698,-8.21874428,0.009033872
7172,-17.354372,12.4552689,-8.21874428,0.009033872
7173,-17.354372,12.4552689,-8.15483189,0.009033872
7174,-18.6676273,12.6049995,-8.666070940000001,0.009033872
7175,-18.6037312,12.6049995,-8.6021595,0.009033872
7176,-18.6037312,12.6049995,-8.666070940000001,0.009033872
7177,-18.7857361,12.271101,-7.19637537,0.009033872
7178,-18.8527355,12.271101,-7.26028681,0.009033872
7179,-18.7857361,12.271101,-7.26028681,0.009033872
7180,-19.2427158,12.2416391,-6.62127876,0.009033872
7181,-19.1788197,12.2416391,-6.62127876,0.009033872
7182,-19.1788197,12.2416391,-6.55736732,0.009033872
7183,-19.6261158,12.2416391,-5.98227119,0.009033239
7184,-19.5622196,12.2416391,-5.98227119,0.009033239
7185,-19.5622196,12.2416391,-5.91835976,0.009033153
7186,-18.2832355,12.5761013,-9.30507851,0.009033872
7187,-18.2162361,12.5761013,-9.24116707,0.009033872
7188,-18.2162361,12.5761013,-9.30507851,0.009033872
7189,-18.2162361,12.5761013,-9.56067085,0.009033872
7190,-18.6035748,12.2643738,-7.51587915,0.009033872
7191,-18.678236,12.271101,-7.51587915,0.009033872
7192,-18.7857361,12.271101,-7.51587915,0.009033872
7193,-19.3705196,12.2416391,-6.23786354,0.009033734
7194,-20.1725159,12.4552689,-7.70755959,0.009033872
7195,-19.0507355,12.5761013,-8.02706337,0.009033872
7196,-18.9894543,12.5881329,-7.96315193,0.009033872
7197,-18.9894543,12.5881329,-8.02706337,0.009033872
7198,-17.354372,12.3913698,-7.83535576,0.009033872
7199,-18.0822353,12.5761013,-9.56067085,0.009033872
7200,-18.028635,12.5822058,-9.56067085,0.009033872
7201,-18.7954197,12.6049995,-8.28265572,0.009033872
7202,-18.156435,12.3274698,-4.49365044,0.009033078
7203,-18.156435,12.3913698,-4.49365044,0.009033078
7204,-18.2203312,12.3274698,-4.49365044,0.009033078
7205,-19.4344273,12.2416391,-5.98227119,0.009033239
7206,-19.3705196,12.2416391,-5.98227119,0.009033239
7207,-19.3705196,12.2416391,-5.91835976,0.009033153
7208,-19.8172359,12.271101,-5.34326315,0.009033078
7209,-19.7542362,12.271101,-5.34326315,0.009033078
7210,-19.7542362,12.271101,-5.27937889,0.009033078
7211,-18.9876461,12.2619915,-6.87687111,0.009033872
7212,-20.1065178,12.5149755,-9.56067085,0.009033872
7213,-18.9876461,12.2619915,-6.55736732,0.009033872
7214,-19.0537357,12.271101,-6.62127876,0.009033872
7215,-18.9876461,12.2619915,-6.62127876,0.009033872
7216,-18.2832355,12.5761013,-8.92166328,0.009033872
7217,-18.2162361,12.5761013,-8.92166328,0.009033872
7218,-18.4759388,12.6049995,-8.666070940000001,0.009033872
7219,-18.4102535,12.5883722,-8.6021595,0.009033872
7220,-18.4102535,12.5883722,-8.666070940000001,0.009033872
7221,-18.4102535,12.5883722,-8.92166328,0.009033872
7222,-18.8593273,12.6049995,-8.02706337,0.009033872
7223,-18.7954197,12.6049995,-7.96315193,0.009033872
7224,-18.7954197,12.6049995,-8.02706337,0.009033872
7225,-19.247736,12.5761013,-7.3880558,0.009033872
7226,-19.1807346,12.5761013,-7.32417107,0.009033872
7227,-19.1807346,12.5761013,-7.3880558,0.009033872
7228,-18.7857361,12.271101,-6.87687111,0.009033872
7229,-18.8527355,12.271101,-6.87687111,0.009033872
7230,-17.354372,12.3913698,-7.57976341,0.009033872
7231,-17.354372,12.4552689,-7.57976341,0.009033872
7232,-17.354372,12.4552689,-7.51587915,0.009033872
7233,-19.5622196,12.2416391,-5.5988555,0.009033078
7234,-18.9894543,12.5881329,-7.64364767,0.009033872
7235,-19.9456196,12.2416391,-4.70430994,0.009033078
7236,-19.9456196,12.2416391,-4.6403985,0.009033078
7237,-20.0095158,12.2416391,-4.70430994,0.009033078
7238,-19.6261158,12.2416391,-5.34326315,0.009033078
7239,-19.5622196,12.2416391,-5.34326315,0.009033078
7240,-19.5622196,12.2416391,-5.27937889,0.009033078
7241,-20.1725159,12.4552689,-7.32417107,0.009033872
7242,-19.4344749,12.5822334,-6.74910259,0.009033872
7243,-19.3817348,12.5761013,-6.68519068,0.009033872
7244,-19.3817348,12.5761013,-6.74910259,0.009033872
7245,-20.1065178,12.5149755,-9.24116707,0.009033872
7246,-19.1788197,12.2416391,-6.23786354,0.009033734
7247,-18.0953693,11.9856539,-4.70067215,0.009033078
7248,-18.0953655,12.0718699,-4.70067167,0.009033078
7249,-18.1323318,12.0718699,-4.72842026,0.009033078
7250,-18.1308918,11.9851017,-4.72975397,0.009033078
7251,-18.6676273,12.6049995,-8.02706337,0.009033872
7252,-18.6037312,12.6049995,-7.96315193,0.009033872
7253,-18.6037312,12.6049995,-8.02706337,0.009033872
7254,-19.0507355,12.5761013,-7.3880558,0.009033872
7255,-18.9894543,12.5881338,-7.32417107,0.009033872
7256,-18.9894543,12.5881338,-7.3880558,0.009033872
7257,-18.9876461,12.2619915,-6.23786354,0.009033734
7258,-19.0537357,12.271101,-6.23786354,0.009033734
7259,-18.6037312,12.6049995,-8.28265572,0.009033872
7260,-19.1788197,12.2416391,-5.91835976,0.009033153
7261,-19.2427158,12.2416391,-5.98227119,0.009033239
7262,-19.1788197,12.2416391,-5.98227119,0.009033239
7263,-18.4759388,12.6049995,-8.28265572,0.009033872
7264,-18.4102535,12.5883722,-8.28265572,0.009033872
7265,-19.6232357,12.5761013,-6.11004019,0.009033497
7266,-19.5562363,12.5761013,-6.04615545,0.0090333335
7267,-19.5562363,12.5761013,-6.11004019,0.009033497
7268,-19.7542362,12.271101,-4.95990229,0.009033078
7269,-20.1065178,12.5149755,-8.92166328,0.009033872
7270,-19.1807346,12.5761013,-7.00469446,0.009033872
7271,-20.1725159,12.4552689,-7.0685792,0.009033872
7272,-17.354372,12.3913698,-7.19637537,0.009033872
7273,-19.7539082,12.2416391,-4.70430994,0.009033078
7274,-19.7539082,12.2416391,-4.6403985,0.009033078
7275,-19.8178043,12.2416391,-4.70430994,0.009033078
7276,-19.8154697,12.5880909,-5.47108698,0.009033078
7277,-19.7532349,12.5761013,-5.40717506,0.009033078
7278,-19.7532349,12.5761013,-5.47108698,0.009033078
7279,-19.3705196,12.2416391,-5.27937889,0.009033078
7280,-19.4344273,12.2416391,-5.34326315,0.009033078
7281,-19.3705196,12.2416391,-5.34326315,0.009033078
7282,-19.247736,12.5761013,-6.74910259,0.009033872
7283,-19.1807346,12.5761013,-6.68519068,0.009033872
7284,-19.1807346,12.5761013,-6.74910259,0.009033872
7285,-19.3817348,12.5761013,-6.36563206,0.00903387
7286,-19.3705196,12.2416391,-5.5988555,0.009033078
7287,-19.1788197,12.2416391,-5.5988555,0.009033078
7288,-19.2427158,12.2416391,-5.5988555,0.009033078
7289,-20.1725159,12.4552689,-6.68519068,0.009033891
7290,-18.8593273,12.6049995,-7.3880558,0.009033872
7291,-18.7954197,12.6049995,-7.32417107,0.009033872
7292,-18.7954197,12.6049995,-7.3880558,0.009033872
7293,-18.6676273,12.6049995,-7.64364767,0.009033872
7294,-18.6037312,12.6049995,-7.64364767,0.009033872
7295,-18.7954197,12.6049995,-7.64364767,0.009033872
7296,-17.5813236,12.3274698,-4.49365044,0.009033078
7297,-17.6452198,12.3274698,-4.49365044,0.009033078
7298,-17.5813236,12.2416391,-4.49365044,0.009033078
7299,-19.5562363,12.5761013,-5.72667885,0.009033078
7300,-17.4537582,12.2639217,-5.53497124,0.009033078
7301,-17.389719,12.2520218,-5.53497124,0.009033078
7302,-17.389719,12.2520218,-5.47108698,0.009033078
7303,-20.0095158,12.6049995,-4.83207893,0.009033078
7304,-19.9456196,12.6049995,-4.76819468,0.009033078
7305,-19.9456196,12.6049995,-4.83207893,0.009033078
7306,-19.4344749,12.5822334,-6.11004019,0.009033497
7307,-19.3817348,12.5761013,-6.04615545,0.0090333335
7308,-19.3817348,12.5761013,-6.11004019,0.009033497
7309,-18.6676273,12.4552689,-4.49365044,0.009033078
7310,-18.7315235,12.4552689,-4.49365044,0.009033078
7311,-18.7315235,12.3913698,-4.49365044,0.009033078
7312,-18.6676273,12.3913698,-4.49365044,0.009033078
7313,-17.354372,12.3913698,-6.94078302,0.009033872
7314,-17.354372,12.4552689,-6.87687111,0.009033872
7315,-19.7532349,12.5761013,-5.08767128,0.009033078
7316,-19.5622196,12.2416391,-4.6403985,0.009033078
7317,-19.6261158,12.2416391,-4.70430994,0.009033078
7318,-19.5411625,12.2416391,-4.72703791,0.009033078
7319,-19.6232357,12.5761013,-5.47108698,0.009033078
7320,-19.5562363,12.5761013,-5.40717506,0.009033078
7321,-19.5562363,12.5761013,-5.47108698,0.009033078
7322,-19.0510273,12.2416391,-10.1996241,0.009033872
7323,-18.9871311,12.2416391,-10.1996241,0.009033872
7324,-18.9871311,12.2416391,-10.1357403,0.009033872
7325,-19.5622196,12.2416391,-4.95990229,0.009033078
7326,-19.0507355,12.5761013,-6.74910259,0.009033872
7327,-18.9894543,12.5881338,-6.68519068,0.009033872
7328,-18.9894543,12.5881338,-6.74910259,0.009033872
7329,-19.3705196,12.2416391,-4.95990229,0.009033078
7330,-19.4344273,12.2416391,-4.95990229,0.009033078
7331,-18.9894543,12.5881338,-7.00469446,0.009033872
7332,-17.354372,12.4552689,-6.55736732,0.009033872
7333,-17.354372,12.3913698,-6.55736732,0.009033872
7334,-17.6454659,12.2509098,-4.89599085,0.009033078
7335,-17.5814915,12.2517366,-4.89599085,0.009033078
7336,-17.5813236,12.2416391,-4.83207893,0.009033078
7337,-18.8593273,12.6049995,-7.00469446,0.009033872
7338,-18.7954197,12.6049995,-7.00469446,0.009033872
7339,-19.4344273,12.4552689,-4.49365044,0.009033078
7340,-19.3705196,12.4552689,-4.49365044,0.009033078
7341,-19.3705196,12.5191689,-4.49365044,0.009033078
7342,-19.8178043,12.6049995,-4.83207893,0.009033078
7343,-19.7539082,12.6049995,-4.76819468,0.009033078
7344,-19.7539082,12.6049995,-4.83207893,0.009033078
7345,-17.3896351,12.2416391,-4.49365044,0.009033078
7346,-17.3896351,12.3274698,-4.49365044,0.009033078
7347,-17.389719,12.2520218,-5.15158319,0.009033078
7348,-19.2427158,12.6049995,-10.346241,0.009033872
7349,-18.2842274,12.3274698,-4.49365044,0.009033078
7350,-19.247736,12.5761013,-6.11004019,0.009033536
7351,-19.1807346,12.5761013,-6.04615545,0.0090333335
7352,-19.1807346,12.5761013,-6.11004019,0.009033536
7353,-18.8593273,12.2416391,-10.1996241,0.009033872
7354,-18.7954197,12.2416391,-10.1996241,0.009033872
7355,-18.7954197,12.2416391,-10.1357403,0.009033872
7356,-19.1807346,12.5761013,-6.36563206,0.00903387
7357,-19.2427158,12.2416391,-9.56067085,0.009033872
7358,-19.1788197,12.2416391,-9.56067085,0.009033872
7359,-19.1788197,12.2416391,-9.49675941,0.009033872
7360,-17.709116,12.3913698,-10.346241,0.009033872
7361,-17.7730122,12.3913698,-10.346241,0.009033872
7362,-17.709116,12.4552689,-10.346241,0.009033872
7363,-18.9876461,12.2619915,-9.8162632,0.009033872
7364,-17.4535942,12.2526989,-4.89599085,0.009033078
7365,-17.3896561,12.2468119,-4.89599085,0.009033078
7366,-17.3896351,12.2416391,-4.83207893,0.009033078
7367,-19.0507355,12.5761013,-6.36563206,0.00903387
7368,-18.9894543,12.5881329,-6.36563206,0.00903387
7369,-19.4344749,12.5822334,-5.47108698,0.009033078
7370,-19.3817348,12.5761013,-5.40717506,0.009033078
7371,-19.3817348,12.5761013,-5.47108698,0.009033078
7372,-19.3817348,12.5761013,-5.72667885,0.009033078
7373,-19.5622196,12.6049995,-4.76819468,0.009033078
7374,-19.5622196,12.6049995,-4.83207893,0.009033078
7375,-19.6261158,12.6049995,-4.83207893,0.009033078
7376,-19.5562363,12.5761013,-5.08767128,0.009033078
7377,-19.4344273,12.2416391,-8.92166328,0.009033872
7378,-19.3705196,12.2416391,-8.92166328,0.009033872
7379,-19.3705196,12.2416391,-8.85777855,0.009033872
7380,-20.1065178,12.5149755,-8.53824806,0.009033872
7381,-19.0537357,12.271101,-9.56067085,0.009033872
7382,-18.9876461,12.2619915,-9.56067085,0.009033872
7383,-18.9876461,12.2619915,-9.49675941,0.009033872
7384,-19.247736,12.5761013,-5.72667885,0.009033078
7385,-19.1807346,12.5761013,-5.72667885,0.009033078
7386,-19.1788197,12.2416391,-9.17725563,0.009033872
7387,-19.4344769,12.5822353,-5.08767128,0.009033078
7388,-19.3817348,12.5761013,-5.08767128,0.009033078
7389,-17.4535313,12.6049995,-5.66276741,0.009033078
7390,-17.3896351,12.6049995,-5.5988555,0.009033078
7391,-17.3896351,12.6049995,-5.66276741,0.009033078
7392,-18.6037312,12.2416391,-10.1357403,0.009033872
7393,-18.6676273,12.2416391,-10.1996241,0.009033872
7394,-18.6037312,12.2416391,-10.1996241,0.009033872
7395,-20.1725159,12.5191689,-10.346241,0.009033872
7396,-20.1725159,12.4552689,-10.346241,0.009033872
7397,-20.1725159,12.4552689,-10.2635365,0.009033872
7398,-19.881712,12.5191689,-4.49365044,0.009033078
7399,-19.881712,12.6049995,-4.49365044,0.009033078
7400,-19.9456196,12.5191689,-4.49365044,0.009033078
7401,-19.2427158,12.2416391,-8.92166328,0.009033872
7402,-19.1788197,12.2416391,-8.92166328,0.009033872
7403,-19.1788197,12.2416391,-8.85777855,0.009033872
7404,-18.6035748,12.2643738,-9.8162632,0.009033872
7405,-18.678236,12.271101,-9.8162632,0.009033872
7406,-18.7857361,12.271101,-9.49675941,0.009033872
7407,-18.8527355,12.271101,-9.56067085,0.009033872
7408,-18.7857361,12.271101,-9.56067085,0.009033872
7409,-18.7857361,12.271101,-9.8162632,0.009033872
7410,-19.3705196,12.2416391,-8.53824806,0.009033872
7411,-19.6261158,12.2416391,-8.28265572,0.009033872
7412,-19.5622196,12.2416391,-8.28265572,0.009033872
7413,-19.5622196,12.2416391,-8.21874428,0.009033872
7414,-18.9871311,12.6049995,-10.2635365,0.009033872
7415,-18.9871311,12.6049995,-10.346241,0.009033872
7416,-19.0510273,12.6049995,-10.346241,0.009033872
7417,-17.3896351,12.6049995,-5.27937889,0.009033078
7418,-20.1725159,12.4552689,-10.0079441,0.009033872
7419,-20.1725159,12.5191689,-10.0079441,0.009033872
7420,-18.2203312,12.5191689,-10.346241,0.009033872
7421,-18.2203312,12.4552689,-10.346241,0.009033872
7422,-18.2842274,12.4552689,-10.346241,0.009033872
7423,-18.2842274,12.5191689,-10.346241,0.009033872
7424,-17.6438637,12.5888662,-5.02378654,0.009033078
7425,-17.6121159,12.5962973,-4.95990229,0.009033078
7426,-17.6121159,12.5962973,-5.02378702,0.009033078
7427,-20.1709862,12.2411013,-4.49365044,0.009033078
7428,-20.1725159,12.3274698,-4.57648659,0.009033078
7429,-20.1725159,12.2416391,-4.57648659,0.009033078
7430,-18.7857361,12.271101,-9.17725563,0.009033872
7431,-18.8527355,12.271101,-9.17725563,0.009033872
7432,-19.4344273,12.2416391,-8.28265572,0.009033872
7433,-19.3705196,12.2416391,-8.28265572,0.009033872
7434,-19.3705196,12.2416391,-8.21874428,0.009033872
7435,-18.9876461,12.2619915,-8.85777855,0.009033872
7436,-19.0537357,12.271101,-8.92166328,0.009033872
7437,-18.9876461,12.2619915,-8.92166328,0.009033872
7438,-18.9876461,12.2619915,-9.17725563,0.009033872
7439,-18.7954197,12.6049995,-10.2635365,0.009033872
7440,-18.7954197,12.6049995,-10.346241,0.009033872
7441,-18.8593273,12.6049995,-10.346241,0.009033872
7442,-19.5622196,12.2416391,-7.89924002,0.009033872
7443,-18.7954197,12.4552689,-4.49365044,0.009033078
7444,-18.8593273,12.4552689,-4.49365044,0.009033078
7445,-17.4535313,12.6049995,-5.02378654,0.009033078
7446,-17.3896351,12.6049995,-4.95990229,0.009033078
7447,-17.3896351,12.6049995,-5.02378654,0.009033078
7448,-18.9875526,12.5972719,-9.94403172,0.009033872
7449,-19.8172359,12.271101,-7.64364767,0.009033872
7450,-19.7542362,12.271101,-7.64364767,0.009033872
7451,-19.7542362,12.271101,-7.57976341,0.009033872
7452,-17.354372,12.3913698,-10.1357403,0.009033872
7453,-19.247736,12.5761013,-9.68843937,0.009033872
7454,-19.1807346,12.5761013,-9.62455559,0.009033872
7455,-19.1807346,12.5761013,-9.68843937,0.009033872
7456,-19.5432549,12.6469688,-9.96283722,0.009033872
7457,-19.5432549,12.7108688,-9.96283722,0.009033872
7458,-18.9876461,12.2619915,-8.53824806,0.009033872
7459,-19.0537357,12.271101,-8.53824806,0.009033872
7460,-17.5813236,12.6049995,-4.6403985,0.009033078
7461,-19.4983234,12.4552689,-4.49365044,0.009033078
7462,-19.1788197,12.2416391,-8.53824806,0.009033872
7463,-18.6037312,12.6049995,-10.2635365,0.009033872
7464,-18.6037312,12.6049995,-10.346241,0.009033872
7465,-18.6676273,12.606101,-10.3467865,0.009033872
7466,-19.1788197,12.2416391,-8.21874428,0.009033872
7467,-19.2427158,12.2416391,-8.28265572,0.009033872
7468,-19.1788197,12.2416391,-8.28265572,0.009033872
7469,-18.9232349,12.5191689,-10.346241,0.009033872
7470,-18.9871311,12.5191689,-10.346241,0.009033872
7471,-18.9232349,12.6049995,-10.346241,0.009033872
7472,-19.6261158,12.2416391,-7.64364767,0.009033872
7473,-19.5622196,12.2416391,-7.64364767,0.009033872
7474,-19.5622196,12.2416391,-7.57976341,0.009033872
7475,-20.0182362,12.271101,-7.00469446,0.009033872
7476,-19.9454098,12.2640858,-7.00469446,0.009033872
7477,-19.9454098,12.2640858,-6.94078302,0.009033872
7478,-19.0507355,12.5761013,-9.68843937,0.009033872
7479,-18.9894543,12.5881338,-9.62455559,0.009033872
7480,-18.9894543,12.5881338,-9.68843937,0.009033872
7481,-20.1725159,12.4552689,-9.62455559,0.009033872
7482,-17.354372,12.3913698,-9.88014793,0.009033872
7483,-17.354372,12.4552689,-9.88014793,0.009033872
7484,-17.354372,12.4552689,-9.8162632,0.009033872
7485,-18.6037312,12.4552689,-4.49365044,0.009033078
7486,-19.7542362,12.271101,-7.26028681,0.009033872
7487,-19.4344749,12.5822334,-9.04948616,0.009033872
7488,-19.3817348,12.5761013,-8.98557568,0.009033872
7489,-19.3817348,12.5761013,-9.04948616,0.009033872
7490,-17.8369198,12.3913698,-10.346241,0.009033872
7491,-19.1788197,12.2416391,-7.89924002,0.009033872
7492,-19.2427158,12.2416391,-7.89924002,0.009033872
7493,-19.1807346,12.5761013,-9.30507851,0.009033872
7494,-19.3705196,12.2416391,-7.89924002,0.009033872
7495,-20.1725159,12.3913698,-7.96315193,0.009033872
7496,-18.6676273,12.6049995,-9.94403172,0.009033872
7497,-18.6037312,12.6049995,-9.94403172,0.009033872
7498,-18.7954197,12.6049995,-9.94403172,0.009033872
7499,-19.3705196,12.2416391,-7.57976341,0.009033872
7500,-19.4344273,12.2416391,-7.64364767,0.009033872
7501,-19.3705196,12.2416391,-7.64364767,0.009033872
7502,-19.8172359,12.271101,-7.00469446,0.009033872
7503,-19.7542362,12.271101,-7.00469446,0.009033872
7504,-19.7542362,12.271101,-6.94078302,0.009033872
7505,-20.1725159,12.4552689,-9.36896324,0.009033872
7506,-20.1725159,12.2416391,-6.36563206,0.00903378
7507,-20.1373196,12.2539244,-6.36563206,0.00903378
7508,-20.1373196,12.2539244,-6.3017478,0.009033708
7509,-17.3896351,12.6049995,-4.6403985,0.009033078
7510,-18.8593273,12.6049995,-9.68843937,0.009033872
7511,-18.7954197,12.6049995,-9.62455559,0.009033872
7512,-18.7954197,12.6049995,-9.68843937,0.009033872
7513,-19.247736,12.5761013,-9.04948616,0.009033872
7514,-19.1807346,12.5761013,-8.98557568,0.009033872
7515,-19.1807346,12.5761013,-9.04948616,0.009033872
7516,-19.6232357,12.5761013,-8.41042423,0.009033872
7517,-19.5562363,12.5761013,-8.3465395,0.009033872
7518,-19.5562363,12.5761013,-8.41042423,0.009033872
7519,-19.9454098,12.2640858,-6.62127876,0.009033891
7520,-19.3705196,12.2416391,-7.26028681,0.009033872
7521,-19.4344273,12.2416391,-7.26028681,0.009033872
7522,-19.3817348,12.5761013,-8.666070940000001,0.009033872
7523,-20.1725159,12.4552689,-8.98557568,0.009033872
7524,-18.8593273,12.6049995,-9.30507851,0.009033872
7525,-18.7954197,12.6049995,-9.30507851,0.009033872
7526,-19.8154697,12.5880909,-7.77147102,0.009033872
7527,-19.7532349,12.5761013,-7.70755959,0.009033872
7528,-19.7532349,12.5761013,-7.77147102,0.009033872
7529,-17.354372,12.3913698,-9.49675941,0.009033872
7530,-19.5622196,12.2416391,-7.26028681,0.009033872
7531,-17.354372,12.3274698,-7.83535576,0.009033872
7532,-20.0182362,12.271101,-6.36563206,0.009033814
7533,-19.9454098,12.2640848,-6.36563206,0.00903387
7534,-19.9454098,12.2640848,-6.3017478,0.009033708
7535,-20.0734119,12.6049995,-4.49365044,0.009033078
7536,-18.9894543,12.5881338,-9.30507851,0.009033872
7537,-19.5622196,12.2416391,-6.94078302,0.009033872
7538,-19.6261158,12.2416391,-7.00469446,0.009033872
7539,-19.5622196,12.2416391,-7.00469446,0.009033872
7540,-20.1373196,12.2539244,-5.98227119,0.009033239
7541,-19.0507355,12.5761013,-9.04948616,0.009033872
7542,-18.9894543,12.5881329,-8.98557568,0.009033872
7543,-18.9894543,12.5881329,-9.04948616,0.009033872
7544,-19.4344749,12.5822334,-8.41042423,0.009033872
7545,-19.3817348,12.5761013,-8.3465395,0.009033872
7546,-19.3817348,12.5761013,-8.41042423,0.009033872
7547,-19.5562363,12.5761013,-8.02706337,0.009033872
7548,-17.4537582,12.2639217,-7.83535576,0.009033872
7549,-17.389719,12.2520218,-7.83535576,0.009033872
