X[m],Y[m],Z[m], Total Surface Corrosion Rate [ kg s^-1 m^-2 ],Corrosion_Rate
-18.2203312,12.2416391,-7.3880558,0.0000000035,0.01404747325
-17.5797348,12.271101,-8.66607094,0.00000000357,0.01432953973
-17.5797348,12.271101,-8.6021595,0.00000000357,0.01432309132
-17.6458168,12.2611341,-8.6021595,0.00000000357,0.01432193257
-17.6458168,12.2611341,-8.66607094,0.00000000357,0.01432881007
-19.8154697,12.5880909,-8.6021595,0.00000000353,0.01418452227
-19.8154697,12.5880909,-8.53824806,0.00000000353,0.0141728306
-19.7532349,12.5761013,-8.53824806,0.00000000352,0.01415955644
-19.7532349,12.5761013,-8.6021595,0.00000000353,0.01417189485
-18.7857361,12.271101,-8.3465395,0.00000000357,0.01432625888
-18.7857361,12.271101,-8.41042423,0.00000000357,0.01433253603
-18.7315483,12.2647648,-8.41042423,0.00000000357,0.01432429824
-18.7315483,12.2647648,-8.3465395,0.00000000356,0.01431586954
-17.7422104,12.2502956,-8.02706337,0.00000000354,0.0142321276
-17.7422104,12.2502956,-7.96315193,0.00000000354,0.0142184797
-17.8369198,12.2416391,-7.96315193,0.00000000354,0.01423422921
-17.8369198,12.2416391,-8.02706337,0.00000000355,0.01424697172
-20.0095158,12.6049995,-7.96315193,0.00000000352,0.014121196
-20.0095158,12.6049995,-7.89924002,0.00000000351,0.01410628322
-19.9456196,12.6049995,-7.89924002,0.0000000035,0.01406271344
-19.9456196,12.6049995,-7.96315193,0.0000000035,0.01407917296
-17.4537582,12.2639217,-8.6021595,0.00000000357,0.01433195533
-17.4537582,12.2639217,-8.66607094,0.00000000357,0.01433712013
-17.389719,12.2520218,-8.66607094,0.00000000357,0.01434868249
-17.389719,12.2520218,-8.6021595,0.00000000357,0.01434501807
-18.3469486,12.258604,-6.74910259,0.00000000333,0.01337200643
-18.3469486,12.258604,-6.68519068,0.00000000331,0.0132830471
-18.411478,12.2614498,-6.68519068,0.00000000331,0.01327960122
-18.411478,12.2614498,-6.74910259,0.00000000333,0.01336893432
-17.8407364,12.5761013,-8.79389477,0.00000000356,0.0142869351
-17.8407364,12.5761013,-8.72998333,0.00000000355,0.01428100761
-17.773735,12.5761013,-8.72998333,0.00000000356,0.01429182158
-17.773735,12.5761013,-8.79389477,0.00000000356,0.01429840023
-20.1725159,12.2416391,-8.92166328,0.00000000357,0.01434146605
-20.1725159,12.3274698,-8.92166328,0.00000000357,0.01433095535
-20.1725159,12.3274698,-8.98557568,0.00000000357,0.01433471345
-20.1725159,12.2416391,-8.98557568,0.00000000357,0.01434444359
-17.4535313,12.6049995,-9.43284798,0.00000000358,0.01436425716
-17.4535313,12.6049995,-9.36896324,0.00000000357,0.01436104766
-17.3896351,12.6049995,-9.36896324,0.00000000358,0.01436227506
-17.3896351,12.6049995,-9.43284798,0.00000000358,0.014365233
-17.9647236,12.2416391,-7.3880558,0.00000000352,0.01412309245
-17.9647236,12.2416391,-7.32417107,0.00000000351,0.01409155954
-18.0286198,12.2416391,-7.32417107,0.00000000351,0.01411802844
-18.0286198,12.2416391,-7.3880558,0.00000000352,0.01414947752
-18.4102535,12.5883722,-9.8162632,0.00000000358,0.01438059893
-18.4102535,12.5883722,-9.75235176,0.00000000358,0.01438004591
-18.350235,12.5761013,-9.75235176,0.00000000358,0.01438005214
-18.350235,12.5761013,-9.8162632,0.00000000358,0.01438060697
-20.1725159,12.2416391,-4.95990229,0.00000000291,0.01169236619
-20.1725159,12.3274698,-4.95990229,0.00000000291,0.0116711379
-20.1725159,12.3274698,-5.02378654,0.00000000295,0.0118412086
-20.1725159,12.2416391,-5.02378654,0.00000000295,0.01184128176
-18.9876461,12.2619915,-7.70755959,0.00000000353,0.01419278417
-18.9876461,12.2619915,-7.77147102,0.00000000354,0.01420903411
-18.919735,12.271101,-7.77147102,0.00000000354,0.01421476981
-18.919735,12.271101,-7.70755959,0.00000000353,0.0141985038
-17.6458168,12.2611341,-7.96315193,0.00000000354,0.01421015092
-17.6458168,12.2611341,-8.02706337,0.00000000354,0.01422484785
-17.5797348,12.271101,-8.02706337,0.00000000354,0.01422817506
-17.5797348,12.271101,-7.96315193,0.00000000354,0.0142132489
-18.5442352,12.271101,-6.11004019,0.00000000304,0.01223027105
-18.5442352,12.271101,-6.04615545,0.00000000301,0.01207872227
-18.6035748,12.2643738,-6.04615545,0.00000000302,0.01214031977
-18.6035748,12.2643738,-6.11004019,0.00000000306,0.01228815777
-18.156435,12.2416391,-6.74910259,0.00000000336,0.01350677994
-18.156435,12.2416391,-6.68519068,0.00000000335,0.01344125573
-18.2203312,12.2416391,-6.68519068,0.00000000333,0.01338042444
-18.2203312,12.2416391,-6.74910259,0.00000000335,0.01345458786
-17.6438637,12.5888672,-8.79389477,0.00000000356,0.01430772808
-17.6438637,12.5888672,-8.72998333,0.00000000356,0.01430165075
-17.6121159,12.5962973,-8.72998333,0.00000000356,0.0143112676
-17.6121159,12.5962973,-8.79389381,0.00000000356,0.0143164181
-18.028635,12.5822058,-8.15483189,0.00000000354,0.01421622198
-18.028635,12.5822058,-8.09094715,0.00000000353,0.01419106794
-17.9747353,12.5761013,-8.09094715,0.00000000352,0.01414676664
-17.9747353,12.5761013,-8.15483189,0.00000000353,0.01416545982
-17.8369198,12.2416391,-7.32417107,0.00000000349,0.01403242223
-17.8369198,12.2416391,-7.3880558,0.0000000035,0.01406142979
-17.7422104,12.2502956,-7.3880558,0.0000000035,0.01404740993
-17.7422104,12.2502956,-7.32417154,0.00000000349,0.01402023009
-18.0262604,12.7747688,-9.93344688,0.00000000358,0.01439174384
-17.9836502,12.7747688,-9.96281528,0.00000000358,0.01439174384
-17.9848862,12.8621016,-9.96395206,0.00000000358,0.01439174384
-18.0262604,12.8609858,-9.93344688,0.00000000358,0.01439174384
-19.1788197,12.2416391,-7.0685792,0.00000000346,0.01388825664
-19.1788197,12.2416391,-7.13246346,0.00000000347,0.01393907235
-19.112957,12.2583036,-7.13246346,0.00000000347,0.01395534278
-19.112957,12.2583036,-7.0685792,0.00000000346,0.01390949116
-18.6037312,12.6049995,-9.17725563,0.00000000357,0.0143563806
-18.6037312,12.6049995,-9.1133709,0.00000000357,0.01435328619
-18.539835,12.6049995,-9.1133709,0.00000000357,0.01434932296
-18.539835,12.6049995,-9.17725563,0.00000000357,0.01435300165
-17.4535313,12.6049995,-8.79389477,0.00000000357,0.01433760538
