X[m],Y[m],Z[m], Total Surface Corrosion Rate [ kg s^-1 m^-2 ],Corrosion_Rate
-17.4535313,12.6049995,-9.36896324,0.00000000347,0.013927109
-17.3896351,12.6049995,-9.36896324,0.00000000347,0.013927105
-17.3896351,12.6049995,-9.43284798,0.00000000347,0.013927105
-17.9647236,12.2416391,-7.3880558,0.00000000347,0.013927103
-17.9647236,12.2416391,-7.32417107,0.00000000347,0.013927101
-18.0286198,12.2416391,-7.32417107,0.00000000347,0.013927101
-18.0286198,12.2416391,-7.3880558,0.00000000347,0.013927103
-18.4102535,12.5883722,-9.8162632,0.00000000347,0.013927126
-18.4102535,12.5883722,-9.75235176,0.00000000347,0.013927125
-18.350235,12.5761013,-9.75235176,0.00000000347,0.013927124
-18.350235,12.5761013,-9.8162632,0.00000000347,0.013927125
-20.1725159,12.2416391,-4.95990229,0.00000000347,0.013926921
-20.1725159,12.3274698,-4.95990229,0.00000000347,0.013926977
-20.1725159,12.3274698,-5.02378654,0.00000000347,0.013926968
-20.1725159,12.2416391,-5.02378654,0.00000000347,0.0139269
-18.9876461,12.2619915,-7.70755959,0.00000000347,0.0139271
-18.9876461,12.2619915,-7.77147102,0.00000000347,0.0139271
-18.919735,12.271101,-7.77147102,0.00000000347,0.013927096
-18.919735,12.271101,-7.70755959,0.00000000347,0.013927097
-17.6458168,12.2611341,-7.96315193,0.00000000347,0.013927101
-17.6458168,12.2611341,-8.02706337,0.00000000347,0.013927102
-17.5797348,12.271101,-8.02706337,0.00000000347,0.0139271
-17.5797348,12.271101,-7.96315193,0.00000000347,0.013927099
-18.5442352,12.271101,-6.11004019,0.00000000347,0.013927076
-18.5442352,12.271101,-6.04615545,0.00000000347,0.013927077
-18.6035748,12.2643738,-6.04615545,0.00000000347,0.013927076
-18.6035748,12.2643738,-6.11004019,0.00000000347,0.013927076
-18.156435,12.2416391,-6.74910259,0.00000000347,0.013927094
-18.156435,12.2416391,-6.68519068,0.00000000347,0.013927094
-18.2203312,12.2416391,-6.68519068,0.00000000347,0.013927091
-18.2203312,12.2416391,-6.74910259,0.00000000347,0.013927091
-17.6438637,12.5888672,-8.79389477,0.00000000347,0.013927108
-17.6438637,12.5888672,-8.72998333,0.00000000347,0.013927107
-17.6121159,12.5962973,-8.72998333,0.00000000347,0.013927107
-17.6121159,12.5962973,-8.79389381,0.00000000347,0.013927108
-18.028635,12.5822058,-8.15483189,0.00000000347,0.013927076
-18.028635,12.5822058,-8.09094715,0.00000000347,0.013927078
-17.9747353,12.5761013,-8.09094715,0.00000000347,0.01392708
-17.9747353,12.5761013,-8.15483189,0.00000000347,0.013927078
-17.8369198,12.2416391,-7.32417107,0.00000000347,0.013927097
-17.8369198,12.2416391,-7.3880558,0.00000000347,0.0139271
-17.7422104,12.2502956,-7.3880558,0.00000000347,0.013927098
-17.7422104,12.2502956,-7.32417154,0.00000000347,0.013927095
-18.0262604,12.7747688,-9.93344688,0.00000000347,0.013927141
-17.9836502,12.7747688,-9.96281528,0.00000000347,0.013927141
-17.9848862,12.8621016,-9.96395206,0.00000000347,0.013927141
-18.0262604,12.8609858,-9.93344688,0.00000000347,0.013927141
-19.1788197,12.2416391,-7.0685792,0.00000000347,0.013927092
-19.1788197,12.2416391,-7.13246346,0.00000000347,0.013927093
-19.112957,12.2583036,-7.13246346,0.00000000347,0.013927089
-19.112957,12.2583036,-7.0685792,0.00000000347,0.013927088
-18.6037312,12.6049995,-9.17725563,0.00000000347,0.013927122
-18.6037312,12.6049995,-9.1133709,0.00000000347,0.013927122
-18.539835,12.6049995,-9.1133709,0.00000000347,0.013927121
-18.539835,12.6049995,-9.17725563,0.00000000347,0.013927122
-17.4535313,12.6049995,-8.79389477,0.00000000347,0.0139271
-17.4535313,12.6049995,-8.72998333,0.00000000347,0.013927098
